park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,1979,84,Point(129.89905 -31.4562)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,2006,84,Point(129.89905 -31.4562)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,1979,111,Point(129.89905 -31.4562)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,2006,111,Point(129.89905 -31.4562)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,1979,111,Point(129.89905 -31.4562)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,2006,111,Point(129.89905 -31.4562)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,1979,84,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,2006,84,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,1979,84,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,2006,84,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,1979,111,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,2006,111,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,1979,111,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,2006,111,Point(129.491169444 -31.337669444)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,1979,84,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,2006,84,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,1979,84,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,2006,84,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,1979,111,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,324.255,2006,111,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,1979,111,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,Австралия,Австралия и Океания,5.781,2006,111,Point(130.137777777 -31.398611111)
http://www.wikidata.org/entity/Q181933,Rajaji National Park,Индия,Азия,800,1983,,Point(78.03333333 30.08333333)
http://www.wikidata.org/entity/Q182981,Юнкердаль,Норвегия,Европа,682.0591447,2004,,Point(15.8 66.883333333)
http://www.wikidata.org/entity/Q182981,Юнкердаль,Норвегия,Европа,682,2004,,Point(15.8 66.883333333)
http://www.wikidata.org/entity/Q185284,Skarvan and Roltdalen National Park,Норвегия,Европа,441,2004,,Point(11.416666666 63.216666666)
http://www.wikidata.org/entity/Q185284,Skarvan and Roltdalen National Park,Норвегия,Европа,441.6628938,2004,,Point(11.416666666 63.216666666)
http://www.wikidata.org/entity/Q185602,Йостедалсбреен,Норвегия,Европа,1313.9152051,1991,,Point(6.983333333 61.683333333)
http://www.wikidata.org/entity/Q185602,Йостедалсбреен,Норвегия,Европа,1314,1991,,Point(6.983333333 61.683333333)
http://www.wikidata.org/entity/Q187592,Sjunkhatten National Park,Норвегия,Европа,417.3045552,2010,,Point(15.06225586 67.42436395)
http://www.wikidata.org/entity/Q187592,Sjunkhatten National Park,Норвегия,Европа,417,2010,,Point(15.06225586 67.42436395)
http://www.wikidata.org/entity/Q191824,Редвуд,США,Северная Америка,314.628760969864704,1968,,Point(-124.058333 41.529167)
http://www.wikidata.org/entity/Q192764,Казиранга,Индия,Азия,429.96,1905,,Point(93.35 26.666666666)
http://www.wikidata.org/entity/Q192764,Казиранга,Индия,Азия,440.29797875712,1905,,Point(93.35 26.666666666)
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,Австралия,Австралия и Океания,32607,1993,328,Point(144.941 -21.3942)
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,Австралия,Австралия и Океания,32607,1995,328,Point(144.941 -21.3942)
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,Австралия,Австралия и Океания,325.935703125,1993,328,Point(144.941 -21.3942)
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,Австралия,Австралия и Океания,325.935703125,1995,328,Point(144.941 -21.3942)
http://www.wikidata.org/entity/Q200521,Бримстоун-Хилл-Фортресс,Сент-Китс и Невис,Северная Америка,0.1537,1987,,Point(-62.836 17.347)
http://www.wikidata.org/entity/Q200521,Бримстоун-Хилл-Фортресс,Сент-Китс и Невис,Северная Америка,0.1537,1987,,Point(-62.83575 17.34744)
http://www.wikidata.org/entity/Q200590,Иввавик,Канада,Северная Америка,9750,1984,,Point(-139.525 69.5197)
http://www.wikidata.org/entity/Q202845,Тонгариро,Новая Зеландия,Австралия и Океания,795.96,1887,,Point(175.583333 -39.2)
http://www.wikidata.org/entity/Q202845,Тонгариро,Новая Зеландия,Австралия и Океания,795.96,1887,,Point(175.583333 -39.2)
http://www.wikidata.org/entity/Q203368,Буджамулла,Австралия,Австралия и Океания,2820,1985,,Point(138.488 -18.7014)
http://www.wikidata.org/entity/Q203368,Буджамулла,Австралия,Австралия и Океания,2820,2003,,Point(138.488 -18.7014)
http://www.wikidata.org/entity/Q203368,Буджамулла,Австралия,Австралия и Океания,2815.9153125,1985,,Point(138.488 -18.7014)
http://www.wikidata.org/entity/Q203368,Буджамулла,Австралия,Австралия и Океания,2815.9153125,2003,,Point(138.488 -18.7014)
http://www.wikidata.org/entity/Q204931,Ретезат,Румыния,Европа,380.47,1935,2509,Point(22.833333333 45.333333333)
http://www.wikidata.org/entity/Q204931,Ретезат,Румыния,Европа,380.47,1988,2509,Point(22.833333333 45.333333333)
http://www.wikidata.org/entity/Q204931,Ретезат,Румыния,Европа,383.1901022,1935,2509,Point(22.833333333 45.333333333)
http://www.wikidata.org/entity/Q204931,Ретезат,Румыния,Европа,383.1901022,1988,2509,Point(22.833333333 45.333333333)
http://www.wikidata.org/entity/Q205325,Зайон,США,Северная Америка,598.9995002179584,1919,,Point(-112.98785 37.202619444)
http://www.wikidata.org/entity/Q205325,Зайон,США,Северная Америка,595.8699,1919,,Point(-112.98785 37.202619444)
http://www.wikidata.org/entity/Q205952,Хавайи-Волкейнос,США,Северная Америка,1434.853413126144,1916,,Point(-155.12361 19.40083)
http://www.wikidata.org/entity/Q205952,Хавайи-Волкейнос,США,Северная Америка,879.4,1916,,Point(-155.12361 19.40083)
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,Австралия,Австралия и Океания,18.8011291503906,1992,142,Point(148.923888888 -20.983888888)
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,Австралия,Австралия и Океания,189,1992,142,Point(148.923888888 -20.983888888)
http://www.wikidata.org/entity/Q499953,Southwood National Park,Австралия,Австралия и Океания,71.1990283203125,1970,262,Point(150.135555555 -27.814722222)
http://www.wikidata.org/entity/Q423134,Newry Islands National Park,Австралия,Австралия и Океания,464,1995,,Point(148.899444444 -20.851666666)
http://www.wikidata.org/entity/Q426073,Ikara-Flinders Ranges National Park,Австралия,Австралия и Океания,941.2584375,1945,463,Point(138.705 -31.4222)
http://www.wikidata.org/entity/Q426073,Ikara-Flinders Ranges National Park,Австралия,Австралия и Океания,941.2584375,2017,463,Point(138.705 -31.4222)
http://www.wikidata.org/entity/Q426073,Ikara-Flinders Ranges National Park,Австралия,Австралия и Океания,950,1945,463,Point(138.705 -31.4222)
http://www.wikidata.org/entity/Q426073,Ikara-Flinders Ranges National Park,Австралия,Австралия и Океания,950,2017,463,Point(138.705 -31.4222)
http://www.wikidata.org/entity/Q428123,Маико (национальный парк),Демократическая Республика Конго,Африка,10830,1970,,Point(27.56666667 -0.4)
http://www.wikidata.org/entity/Q441861,Whitsunday Islands National Park,Австралия,Австралия и Океания,170,1944,370,Point(148.874166666 -20.060277777)
http://www.wikidata.org/entity/Q441861,Whitsunday Islands National Park,Австралия,Австралия и Океания,170,2000,370,Point(148.874166666 -20.060277777)
http://www.wikidata.org/entity/Q441861,Whitsunday Islands National Park,Австралия,Австралия и Океания,174.2352734375,1944,370,Point(148.874166666 -20.060277777)
http://www.wikidata.org/entity/Q441861,Whitsunday Islands National Park,Австралия,Австралия и Океания,174.2352734375,2000,370,Point(148.874166666 -20.060277777)
http://www.wikidata.org/entity/Q441890,Литл-Дезерт,Австралия,Австралия и Океания,1315.99828125,1968,117,Point(141.189 -36.6067)
http://www.wikidata.org/entity/Q441890,Литл-Дезерт,Австралия,Австралия и Океания,1315.99828125,1973,117,Point(141.189 -36.6067)
http://www.wikidata.org/entity/Q441890,Литл-Дезерт,Австралия,Австралия и Океания,1326.47,1968,117,Point(141.189 -36.6067)
http://www.wikidata.org/entity/Q441890,Литл-Дезерт,Австралия,Австралия и Океания,1326.47,1973,117,Point(141.189 -36.6067)
http://www.wikidata.org/entity/Q441890,Литл-Дезерт,Австралия,Австралия и Океания,9.45,1968,117,Point(141.189 -36.6067)
