park,parkLabel,country,countryLabel,area,inception,highestPoint,highestPointLabel,elevation
http://www.wikidata.org/entity/Q115591,Стерлинг-Рейндж,http://www.wikidata.org/entity/Q408,Австралия,1156.62,1913-01-01T00:00:00Z,,,312
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,214.877578125,1957-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q68472,Грейт-Отуэй,http://www.wikidata.org/entity/Q408,Австралия,110555,2017-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q122412,Blackwood National Park,http://www.wikidata.org/entity/Q408,Австралия,1648,1991-01-01T00:00:00Z,,,264
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,36.712490234375,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q65258,Sorkheh Hesar National Park,http://www.wikidata.org/entity/Q794,Иран,8694,,,,1200
http://www.wikidata.org/entity/Q65258,Sorkheh Hesar National Park,http://www.wikidata.org/entity/Q794,Иран,8694,,,,1800
http://www.wikidata.org/entity/Q65258,Sorkheh Hesar National Park,http://www.wikidata.org/entity/Q794,Иран,9168,,,,1200
http://www.wikidata.org/entity/Q65258,Sorkheh Hesar National Park,http://www.wikidata.org/entity/Q794,Иран,9168,,,,1800
http://www.wikidata.org/entity/Q112375,Галапагос (национальный парк),http://www.wikidata.org/entity/Q736,Эквадор,7665100,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q40544,Национальный парк Ала-Арча,http://www.wikidata.org/entity/Q813,Кыргызстан,194,1976-04-29T00:00:00Z,http://www.wikidata.org/entity/Q20619813,Пик Семёнова-Тян-Шанского,
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,36.712490234375,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q119150,Бьёрнландет,http://www.wikidata.org/entity/Q34,Швеция,2050.691,1991-02-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,1.07619567871094,1979-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q116715,Национальный парк Акагера,http://www.wikidata.org/entity/Q1037,Руанда,1100,1934-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q122412,Blackwood National Park,http://www.wikidata.org/entity/Q408,Австралия,16.4733251953125,1994-01-01T00:00:00Z,,,264
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,0.553630180358887,1980-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,566,1980-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,214.877578125,1979-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q87172,Те Уревера,http://www.wikidata.org/entity/Q664,Новая Зеландия,2127,1954-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q42090,Los Haitises National Park,http://www.wikidata.org/entity/Q786,Доминиканская Республика,631.68,1976-01-01T00:00:00Z,,,228
http://www.wikidata.org/entity/Q113523,Королевский национальный парк,http://www.wikidata.org/entity/Q408,Австралия,0.15,1879-01-01T00:00:00Z,,,147
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,35,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q45933,Hann Tableland National Park,http://www.wikidata.org/entity/Q408,Австралия,1082,2004-01-01T00:00:00Z,,,871
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,35,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q117583,Cabañeros National Park,http://www.wikidata.org/entity/Q29,Испания,40875.11478,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q83397,Швейцарский национальный парк,http://www.wikidata.org/entity/Q39,Швейцария,17032.72868,1914-01-01T00:00:00Z,,,1900
http://www.wikidata.org/entity/Q61529,Симлипал,http://www.wikidata.org/entity/Q668,Индия,2750,1980-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q119528,Jardine River National Park,http://www.wikidata.org/entity/Q408,Австралия,2345.883125,1994-01-01T00:00:00Z,,,64
http://www.wikidata.org/entity/Q24281,Halifax Bay Wetlands National Park,http://www.wikidata.org/entity/Q408,Австралия,18.0720080566406,2010-01-01T00:00:00Z,,,4
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,0.553630180358887,1994-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,566,1994-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q24281,Halifax Bay Wetlands National Park,http://www.wikidata.org/entity/Q408,Австралия,1798,1994-01-01T00:00:00Z,,,4
http://www.wikidata.org/entity/Q82371,Semenic-Cheile Carașului National Park,http://www.wikidata.org/entity/Q218,Румыния,362.14,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q45933,Hann Tableland National Park,http://www.wikidata.org/entity/Q408,Австралия,107.978583984375,1989-01-01T00:00:00Z,,,871
http://www.wikidata.org/entity/Q48642,Fort Lytton National Park,http://www.wikidata.org/entity/Q408,Австралия,126,1996-01-01T00:00:00Z,,,4
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,0.00565802901983261,1991-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q115591,Стерлинг-Рейндж,http://www.wikidata.org/entity/Q408,Австралия,1156.62,2011-01-01T00:00:00Z,,,312
http://www.wikidata.org/entity/Q82371,Semenic-Cheile Carașului National Park,http://www.wikidata.org/entity/Q218,Румыния,362.14,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,0.00565802901983261,2000-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q122412,Blackwood National Park,http://www.wikidata.org/entity/Q408,Австралия,16.4733251953125,1991-01-01T00:00:00Z,,,264
http://www.wikidata.org/entity/Q112854,Manuel Antonio National Park,http://www.wikidata.org/entity/Q800,Коста-Рика,682,1972-01-01T00:00:00Z,,,50
http://www.wikidata.org/entity/Q61535,Гунунг Мулу,http://www.wikidata.org/entity/Q833,Малайзия,52864,1974-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q23960,Grey Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,33.4796508789062,1971-01-01T00:00:00Z,,,160
http://www.wikidata.org/entity/Q48567,Пики Европы (национальный парк),http://www.wikidata.org/entity/Q29,Испания,67127,1918-07-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q41858,Банф,http://www.wikidata.org/entity/Q16,Канада,6641,1885-11-25T00:00:00Z,http://www.wikidata.org/entity/Q1818436,Ассинибойн,
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,1.997,1972-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q211819,Reliance Creek National Park,http://www.wikidata.org/entity/Q408,Австралия,0.286943168640137,1980-01-01T00:00:00Z,,,23
http://www.wikidata.org/entity/Q204931,Ретезат,http://www.wikidata.org/entity/Q218,Румыния,38047,1988-01-01T00:00:00Z,,,2509
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,2173,2008-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q203368,Буджамулла,http://www.wikidata.org/entity/Q408,Австралия,2820,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q185602,Йостедалсбреен,http://www.wikidata.org/entity/Q20,Норвегия,1314,1991-10-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,5.781,2006-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,5.781,2006-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q174228,Caparaó National Park,http://www.wikidata.org/entity/Q155,Бразилия,31763,1961-05-14T00:00:00Z,,,882
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,32607,1995-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,1979-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,1979-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,52839,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,18.8011291503906,2004-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q211819,Reliance Creek National Park,http://www.wikidata.org/entity/Q408,Австралия,0.286943168640137,2007-01-01T00:00:00Z,,,23
http://www.wikidata.org/entity/Q181556,Брокмен (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,49,1977-01-01T00:00:00Z,,,135
http://www.wikidata.org/entity/Q220289,Гранд-Каньон,http://www.wikidata.org/entity/Q30,США,4862.893,1919-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q185284,Skarvan and Roltdalen National Park,http://www.wikidata.org/entity/Q20,Норвегия,441,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q219562,Брайс-Каньон,http://www.wikidata.org/entity/Q30,США,145,1928-09-15T00:00:00Z,http://www.wikidata.org/entity/Q49470226,Rainbow Point,
http://www.wikidata.org/entity/Q176872,Барма,http://www.wikidata.org/entity/Q408,Австралия,28505,2010-06-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,2006-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,2006-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,528,1963-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,0.227454299926758,2002-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,2384.51609375,1970-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q168618,Molle Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,177,1998-01-01T00:00:00Z,,,173
http://www.wikidata.org/entity/Q205952,Хавайи-Волкейнос,http://www.wikidata.org/entity/Q30,США,87940,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q159762,Мауна-Лоа,
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,22.7256323242188,1994-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,0.227454299926758,1929-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q174918,Эрринундра (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,43090,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q192764,Казиранга,http://www.wikidata.org/entity/Q668,Индия,170,1905-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,189,2004-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q212134,Стаатен Ривер,http://www.wikidata.org/entity/Q408,Австралия,4.7,1994-01-01T00:00:00Z,,,78
http://www.wikidata.org/entity/Q175688,Конгари,http://www.wikidata.org/entity/Q30,США,26276,2003-11-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q192764,Казиранга,http://www.wikidata.org/entity/Q668,Индия,42996,1905-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q205325,Зайон,http://www.wikidata.org/entity/Q30,США,595.8699,1919-11-19T00:00:00Z,http://www.wikidata.org/entity/Q3140792,Horse Ranch Mountain,
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,18.8011291503906,1992-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q200521,Бримстоун-Хилл-Фортресс,http://www.wikidata.org/entity/Q763,Сент-Китс и Невис,15.37,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,757,1989-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q168618,Molle Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,177,1937-01-01T00:00:00Z,,,173
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,325.935703125,1993-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,227,2002-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,1.997,1970-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q181556,Брокмен (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,0.512273941040039,1977-01-01T00:00:00Z,,,135
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,22.7256323242188,2008-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q212134,Стаатен Ривер,http://www.wikidata.org/entity/Q408,Австралия,4.7,1977-01-01T00:00:00Z,,,78
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,7.57736633300781,1989-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q205952,Хавайи-Волкейнос,http://www.wikidata.org/entity/Q30,США,554,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q159762,Мауна-Лоа,
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,52839,1963-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,227,1929-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q203368,Буджамулла,http://www.wikidata.org/entity/Q408,Австралия,2815.9153125,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q180402,Йосемити,http://www.wikidata.org/entity/Q30,США,307934,1890-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2753855,Лайелл,2686
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,757,1994-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q217136,Денали,http://www.wikidata.org/entity/Q30,США,24.585,1917-01-01T00:00:00Z,http://www.wikidata.org/entity/Q130018,Мак-Кинли,324
http://www.wikidata.org/entity/Q187592,Sjunkhatten National Park,http://www.wikidata.org/entity/Q20,Норвегия,417,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,32607,1993-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,189,1992-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,7.57736633300781,1994-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q204931,Ретезат,http://www.wikidata.org/entity/Q218,Румыния,38319.01022,1935-01-01T00:00:00Z,,,2509
