parkLabel,countryLabel,areaKm2,inception,unescoStatusLabel
Lake Gairdner National Park,Австралия,,1991-01-01T00:00:00Z,
Lake Gairdner National Park,Австралия,,2007-01-01T00:00:00Z,
Lake Gairdner National Park,Австралия,,2007-01-01T00:00:00Z,
Wadbilliga National Park,Австралия,,1979-01-01T00:00:00Z,
Wadbilliga National Park,Австралия,,1979-01-01T00:00:00Z,
Wadbilliga National Park,Австралия,,2004-01-01T00:00:00Z,
Wadbilliga National Park,Австралия,,2004-01-01T00:00:00Z,
Монтаньяс-ду-Тумукумаке (национальный парк),Бразилия,,2002-08-22T00:00:00Z,
Монтаньяс-ду-Тумукумаке (национальный парк),Бразилия,,2002-08-22T00:00:00Z,
Monte Roraima National Park,Бразилия,,1989-01-01T00:00:00Z,
Monte Roraima National Park,Бразилия,,1989-01-01T00:00:00Z,
Sobaeksan National Park,Республика Корея,,1987-01-01T00:00:00Z,
Муддус,Швеция,,1942-04-21T00:00:00Z,
Муддус,Швеция,,1942-04-21T00:00:00Z,
Муддус,Швеция,,1942-04-21T00:00:00Z,
Муддус,Швеция,,1942-04-21T00:00:00Z,
Bladensburg National Park,Австралия,,1984-01-01T00:00:00Z,
Bladensburg National Park,Австралия,,1984-01-01T00:00:00Z,
Bladensburg National Park,Австралия,,1984-01-01T00:00:00Z,
Mummel Gulf National Park,Австралия,,1999-01-01T00:00:00Z,
Mummel Gulf National Park,Австралия,,1999-01-01T00:00:00Z,
Mummel Gulf National Park,Австралия,,2007-01-01T00:00:00Z,
Mummel Gulf National Park,Австралия,,2007-01-01T00:00:00Z,
Джорджиан-Бей-Айлендс,Канада,,1930-01-01T00:00:00Z,
Национальный парк «Остров Хинчинбрук»,Австралия,,1932-01-01T00:00:00Z,
Национальный парк «Остров Хинчинбрук»,Австралия,,1932-01-01T00:00:00Z,
Национальный парк «Остров Хинчинбрук»,Австралия,,2000-01-01T00:00:00Z,
Национальный парк «Остров Хинчинбрук»,Австралия,,2000-01-01T00:00:00Z,
Blackwood National Park,Австралия,,1991-01-01T00:00:00Z,
Blackwood National Park,Австралия,,1991-01-01T00:00:00Z,
Blackwood National Park,Австралия,,1994-01-01T00:00:00Z,
Blackwood National Park,Австралия,,1994-01-01T00:00:00Z,
Woomargama National Park,Австралия,,2001-01-01T00:00:00Z,
Woomargama National Park,Австралия,,2001-01-01T00:00:00Z,
Woomargama National Park,Австралия,,2015-01-01T00:00:00Z,
Woomargama National Park,Австралия,,2015-01-01T00:00:00Z,
Lomsdal–Visten National Park,Норвегия,,2009-01-01T00:00:00Z,
Lomsdal–Visten National Park,Норвегия,,2009-01-01T00:00:00Z,
Mũi Cà Mau National Park,Вьетнам,,2003-01-01T00:00:00Z,Рамсарское угодье
Капитол-Риф,США,,1937-08-02T00:00:00Z,International Dark Sky Park
Deogyusan National Park,Республика Корея,,1975-01-01T00:00:00Z,
Уда-Валаве (национальный парк),Шри-Ланка,,1972-01-01T00:00:00Z,
Уоррен (национальный парк),Австралия,,1977-01-01T00:00:00Z,
Уоррен (национальный парк),Австралия,,1977-01-01T00:00:00Z,
Уоррен (национальный парк),Австралия,,1977-01-01T00:00:00Z,
Уоррен (национальный парк),Австралия,,1990-01-01T00:00:00Z,
Уоррен (национальный парк),Австралия,,1990-01-01T00:00:00Z,
Уоррен (национальный парк),Австралия,,1990-01-01T00:00:00Z,
Lochern National Park,Австралия,,1994-01-01T00:00:00Z,
Lochern National Park,Австралия,,1994-01-01T00:00:00Z,
Lochern National Park,Австралия,,2017-01-01T00:00:00Z,
Lochern National Park,Австралия,,2017-01-01T00:00:00Z,
Magnetic Island National Park,Австралия,,1954-01-01T00:00:00Z,
Magnetic Island National Park,Австралия,,1954-01-01T00:00:00Z,
Magnetic Island National Park,Австралия,,2018-01-01T00:00:00Z,
Magnetic Island National Park,Австралия,,2018-01-01T00:00:00Z,
Мазеппа,Австралия,,1972-01-01T00:00:00Z,
Мазеппа,Австралия,,1972-01-01T00:00:00Z,
Мазеппа,Австралия,,2001-01-01T00:00:00Z,
Мазеппа,Австралия,,2001-01-01T00:00:00Z,
Lindeman Islands National Park,Австралия,,1941-01-01T00:00:00Z,
Lindeman Islands National Park,Австралия,,1941-01-01T00:00:00Z,
Lindeman Islands National Park,Австралия,,1998-01-01T00:00:00Z,
Lindeman Islands National Park,Австралия,,1998-01-01T00:00:00Z,
Mariala National Park,Австралия,,1992-01-01T00:00:00Z,
Mariala National Park,Австралия,,1992-01-01T00:00:00Z,
Mariala National Park,Австралия,,1994-01-01T00:00:00Z,
Mariala National Park,Австралия,,1994-01-01T00:00:00Z,
Littabella National Park,Австралия,,1980-01-01T00:00:00Z,
Littabella National Park,Австралия,,1980-01-01T00:00:00Z,
Littabella National Park,Австралия,,2009-01-01T00:00:00Z,
Littabella National Park,Австралия,,2009-01-01T00:00:00Z,
Гленвех,Ирландия,,1984-01-01T00:00:00Z,
Форе дю Дэй,Джибути,,1939-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Вангануи,Новая Зеландия,,1986-01-01T00:00:00Z,
Fazao Mafakassa National Park,Того,,1975-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Woolooma National Park,Австралия,,2005-01-01T00:00:00Z,
Woolooma National Park,Австралия,,2005-01-01T00:00:00Z,
Woolooma National Park,Австралия,,2005-12-23T00:00:00Z,
Woolooma National Park,Австралия,,2005-12-23T00:00:00Z,
Уккусиксалик,Канада,,2014-07-31T00:00:00Z,
Bimberamala National Park,Австралия,,2001-01-01T00:00:00Z,
Bimberamala National Park,Австралия,,2001-01-01T00:00:00Z,
Bindarri National Park,Австралия,,1999-01-01T00:00:00Z,
Bindarri National Park,Австралия,,1999-01-01T00:00:00Z,
Bindarri National Park,Австралия,,2008-01-01T00:00:00Z,
Bindarri National Park,Австралия,,2008-01-01T00:00:00Z,
Bingera National Park,Австралия,,2009-01-01T00:00:00Z,
Bingera National Park,Австралия,,2009-01-01T00:00:00Z,
Национальный парк Шумава,Чехия,,1991-01-01T00:00:00Z,
Национальный парк Шумава,Чехия,,1991-01-01T00:00:00Z,
Biriwal Bulga National Park,Австралия,,1999-01-01T00:00:00Z,
Biriwal Bulga National Park,Австралия,,1999-01-01T00:00:00Z,
Biriwal Bulga National Park,Австралия,,2005-01-01T00:00:00Z,
Biriwal Bulga National Park,Австралия,,2005-01-01T00:00:00Z,
Бискейн (национальный парк),США,,1980-06-28T00:00:00Z,
"Национальный парк Чиленто, Валло-ди-Диано и Альбурни",Италия,,1991-01-01T00:00:00Z,
"Национальный парк Чиленто, Валло-ди-Диано и Альбурни",Италия,,1991-01-01T00:00:00Z,
"Национальный парк Чиленто, Валло-ди-Диано и Альбурни",Италия,,1991-12-06T00:00:00Z,
"Национальный парк Чиленто, Валло-ди-Диано и Альбурни",Италия,,1991-12-06T00:00:00Z,
"Корковадо (национальный парк, Коста-Рика)",Коста-Рика,,1975-10-24T00:00:00Z,
Национальный парк Фьордленд,Новая Зеландия,,1952-01-01T00:00:00Z,
Илья-Гранди (национальный парк),Бразилия,,1997-09-30T00:00:00Z,Рамсарское угодье
Илья-Гранди (национальный парк),Бразилия,,1997-09-30T00:00:00Z,Рамсарское угодье
Blackbraes National Park,Австралия,,1998-01-01T00:00:00Z,
Blackbraes National Park,Австралия,,1998-01-01T00:00:00Z,
Blackbraes National Park,Австралия,,2015-01-01T00:00:00Z,
Blackbraes National Park,Австралия,,2015-01-01T00:00:00Z,
Велавадар (национальный парк),Индия,,1976-01-01T00:00:00Z,
Blackdown Tableland National Park,Австралия,,1991-01-01T00:00:00Z,
Blackdown Tableland National Park,Австралия,,1991-01-01T00:00:00Z,
Blackdown Tableland National Park,Австралия,,2006-01-01T00:00:00Z,
Blackdown Tableland National Park,Австралия,,2006-01-01T00:00:00Z,
Национальный парк Блу-Лагун,Замбия,,1976-01-01T00:00:00Z,
Голубые горы,Австралия,,1959-01-01T00:00:00Z,
Голубые горы,Австралия,,1959-01-01T00:00:00Z,
Blåfjella–Skjækerfjella National Park,Норвегия,,1970-03-06T00:00:00Z,
Blåfjella–Skjækerfjella National Park,Норвегия,,1970-03-06T00:00:00Z,
Blåfjella–Skjækerfjella National Park,Норвегия,,2004-01-01T00:00:00Z,
Blåfjella–Skjækerfjella National Park,Норвегия,,2004-01-01T00:00:00Z,
Бома (национальный парк),Южный Судан,,1986-01-01T00:00:00Z,
Bongil Bongil National Park,Австралия,,1995-03-15T00:00:00Z,
Bongil Bongil National Park,Австралия,,1995-03-15T00:00:00Z,
Bongil Bongil National Park,Австралия,,2011-01-01T00:00:00Z,
Bongil Bongil National Park,Австралия,,2011-01-01T00:00:00Z,
Boonoo Boonoo National Park,Австралия,,1982-01-01T00:00:00Z,
Boonoo Boonoo National Park,Австралия,,1982-01-01T00:00:00Z,
Boonoo Boonoo National Park,Австралия,,1982-01-01T00:00:00Z,
Boonoo Boonoo National Park,Австралия,,2010-01-01T00:00:00Z,
Boonoo Boonoo National Park,Австралия,,2010-01-01T00:00:00Z,
Boonoo Boonoo National Park,Австралия,,2010-01-01T00:00:00Z,
Бураббин,Австралия,,1977-01-01T00:00:00Z,
Бураббин,Австралия,,1977-01-01T00:00:00Z,
Border Ranges National Park,Австралия,,1979-01-01T00:00:00Z,часть объекта всемирного наследия
Border Ranges National Park,Австралия,,1979-01-01T00:00:00Z,часть объекта всемирного наследия
Border Ranges National Park,Австралия,,1979-01-01T00:00:00Z,часть объекта всемирного наследия
Border Ranges National Park,Австралия,,2006-01-01T00:00:00Z,часть объекта всемирного наследия
Border Ranges National Park,Австралия,,2006-01-01T00:00:00Z,часть объекта всемирного наследия
Border Ranges National Park,Австралия,,2006-01-01T00:00:00Z,часть объекта всемирного наследия
Belair National Park,Австралия,,1891-01-01T00:00:00Z,
Belair National Park,Австралия,,1891-01-01T00:00:00Z,
Belair National Park,Австралия,,1999-01-01T00:00:00Z,
Belair National Park,Австралия,,1999-01-01T00:00:00Z,
Мадиди (национальный парк),Боливия,,1995-09-21T00:00:00Z,
Ленсойс-Мараньенсис,Бразилия,,1981-06-02T00:00:00Z,всемирное наследие
Ленсойс-Мараньенсис,Бразилия,,1981-06-02T00:00:00Z,всемирное наследие
Ленсойс-Мараньенсис,Бразилия,,1981-06-02T00:00:00Z,всемирное наследие
Ленсойс-Мараньенсис,Бразилия,,1981-06-02T00:00:00Z,всемирное наследие
Гуинди,Индия,,1977-01-01T00:00:00Z,
Sanjay Gandhi National Park,Индия,,1942-01-01T00:00:00Z,
Mweru Wantipa National Park,Замбия,,,
Батьма,Вьетнам,,1986-01-01T00:00:00Z,
Ноэль-Кемпфф-Меркадо,Боливия,,1979-06-28T00:00:00Z,всемирное наследие
Ноэль-Кемпфф-Меркадо,Боливия,,1979-06-28T00:00:00Z,всемирное наследие
Эль-Кала,Алжир,,1993-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
